pitch_type,game_date,release_speed,player_name,bb_type,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,estimated_ba_using_speedangle,estimated_woba_using_speedangle,launch_speed_angle
SI,8/6/2022,97.6,"Barnes, Austin",ground_ball,70,79.7,4,98.3,2238,0.246,0.221,2
FF,8/6/2022,99.3,"Bellinger, Cody",line_drive,356,103.6,21,100.2,2337,0.634,0.884,6
FC,8/6/2022,95.6,"Taylor, Chris",fly_ball,358,97.5,29,96.5,2202,0.354,0.616,6
CH,8/6/2022,83,"Smith, Will",fly_ball,292,87,38,84.1,1576,0.011,0.015,3
CU,8/6/2022,75.4,"Freeman, Freddie",line_drive,315,100.2,20,75.9,2228,0.383,0.487,5
SI,8/6/2022,89.4,"Turner, Trea",ground_ball,10,102.5,-11,90.4,2215,0.257,0.231,2
EP,8/5/2022,57.4,"Turner, Trea",fly_ball,282,87.5,39,55.8,1472,0.011,0.016,3
FC,8/3/2022,83.8,"Vargas, Miguel",fly_ball,220,94.4,59,84.1,2260,0.006,0.005,3
CH,8/3/2022,84.3,"Thompson, Trayce",line_drive,274,93.4,16,83.5,1360,0.746,0.741,4
FC,8/3/2022,92,"Betts, Mookie",fly_ball,327,89.7,29,93,2426,0.083,0.111,3
FC,8/3/2022,91.7,"Barnes, Austin",ground_ball,17,100.5,-6,92.7,2494,0.254,0.229,2
SL,8/2/2022,72.4,"Barnes, Austin",line_drive,318,88.3,22,71.8,2272,0.303,0.307,3
FF,8/2/2022,92,"Turner, Trea",fly_ball,253,82.3,47,92.6,2314,0.009,0.008,3
CH,8/2/2022,84.4,"Betts, Mookie",ground_ball,133,100.7,8,84.2,1365,0.686,0.633,4
SI,8/2/2022,90.9,"Bellinger, Cody",line_drive,322,104.3,16,90.8,2356,0.54,0.594,5
SL,8/1/2022,86,"Smith, Will",ground_ball,60,73.1,5,86.1,2555,0.183,0.165,2
SI,8/1/2022,96.8,"Freeman, Freddie",line_drive,240,80.9,22,96.8,2452,0.711,0.701,4
SI,7/31/2022,93.9,"Betts, Mookie",ground_ball,44,78.1,0,93.9,2031,0.146,0.131,2
FF,7/31/2022,97.5,"Lamb, Jake",fly_ball,371,98.5,28,97.9,2391,0.38,0.637,6
FF,7/31/2022,94.8,"Lamb, Jake",ground_ball,11,98.9,-12,94.8,2230,0.223,0.201,2
SI,7/31/2022,96.2,"Outman, James",line_drive,321,104.3,17,96.2,2055,0.509,0.606,5
FF,7/31/2022,96.9,"Freeman, Freddie",ground_ball,71,98.3,3,97.7,2326,0.491,0.458,4
FF,7/31/2022,94.4,"Smith, Will",line_drive,201,106.4,9,94.1,2262,0.78,0.784,4
CU,7/31/2022,80.8,"Bellinger, Cody",ground_ball,2,45.4,-43,80.4,2926,0.22,0.22,1
FF,7/31/2022,96.5,"Turner, Trea",fly_ball,229,81.5,47,96.9,2344,0.023,0.022,3
FF,7/31/2022,96.8,"Betts, Mookie",ground_ball,94,100.3,4,97.1,2345,0.557,0.519,4
SI,7/31/2022,94.6,"Muncy, Max",ground_ball,73,99.3,2,94.7,2012,0.426,0.384,4
SL,7/30/2022,87.9,"Barnes, Austin",fly_ball,347,91.4,38,88,2776,0.023,0.024,3
FF,7/29/2022,93.8,"Turner, Trea",line_drive,299,90.1,22,95,2393,0.251,0.264,3
SL,7/29/2022,82.3,"Thompson, Trayce",ground_ball,67,67.1,5,83.2,2441,0.171,0.162,2
FF,7/29/2022,97.9,"Bellinger, Cody",ground_ball,4,81.6,-26,99.4,2223,0.043,0.039,2
FF,7/29/2022,96.7,"Lamb, Jake",ground_ball,134,96.5,7,96.9,2500,0.617,0.586,4
SL,7/28/2022,80.8,"Freeman, Freddie",line_drive,206,77.4,22,81.1,2757,0.894,0.87,4
SI,7/28/2022,96.2,"Betts, Mookie",ground_ball,95,102.4,4,96.6,2414,0.574,0.543,4
FA,7/28/2022,73.4,"Betts, Mookie",ground_ball,21,85.5,-7,72.2,1812,0.111,0.1,2
CH,7/27/2022,88.5,"Lux, Gavin",ground_ball,27,101.2,-4,90.4,1477,0.291,0.262,2
CH,7/27/2022,89.6,"Barnes, Austin",ground_ball,33,63,0,91.1,1564,0.123,0.111,2
SL,7/27/2022,84.9,"Alberto, Hanser",fly_ball,298,82,40,85.4,1924,0.023,0.025,3
SL,7/26/2022,85.6,"Lux, Gavin",ground_ball,10,98.6,-14,85.7,2554,0.211,0.205,2
SI,7/26/2022,94.3,"Muncy, Max",fly_ball,244,92.1,53,94.3,2146,0.009,0.008,3
SL,7/26/2022,85.4,"Lamb, Jake",ground_ball,3,102.8,-27,85.4,2532,0.131,0.122,2
SL,7/26/2022,84.1,"Smith, Will",fly_ball,313,88,27,84.1,2480,0.1,0.128,3
SI,7/26/2022,93.9,"Turner, Trea",fly_ball,252,82.7,46,94.1,2255,0.006,0.005,3
